Year,Geography,Geography Type,Indicator,Value,Value Type
2019,Sullivan,County,Oxycodone,52517,Count
2019,Sullivan,County,Tramadol,23931,Count
2019,Sullivan,County,All Benzodiazepines,15346,Patients
2019,Sullivan,County,Alprazolam,5669,Patients
2019,Sullivan,County,Clonazepam,3466,Patients
2019,Sullivan,County,Diazepam,2301,Patients
2019,Sullivan,County,Lorazepam,4173,Patients
2019,Sullivan,County,All Opioids for Pain,35977,Patients
2019,Sullivan,County,Hydrocodone,21426,Patients
2019,Sullivan,County,Oxycodone,12339,Patients
2019,Sullivan,County,Tramadol,6844,Patients
2019,Sullivan,County,All Benzodiazepines,647,Rate
2019,Sullivan,County,Alprazolam,235,Rate
2019,Sullivan,County,Clonazepam,204,Rate
2019,Sullivan,County,Diazepam,65,Rate
2019,Sullivan,County,Lorazepam,115,Rate
2019,Sullivan,County,All Opioids for Pain,986,Rate
2019,Sullivan,County,Hydrocodone,407,Rate
2019,Sullivan,County,Oxycodone,332,Rate
2019,Sullivan,County,Tramadol,151,Rate
2019,Sullivan Metro,Region,All Benzodiazepines,102516,Count
2019,Sullivan Metro,Region,Alprazolam,37136,Count
2019,Sullivan Metro,Region,Clonazepam,32360,Count
2019,Sullivan Metro,Region,Diazepam,10226,Count
2019,Sullivan Metro,Region,Lorazepam,18226,Count
2019,Sullivan Metro,Region,All Opioids for Pain,156142,Count
2019,Sullivan Metro,Region,Hydrocodone,64438,Count
2019,Sullivan Metro,Region,Oxycodone,52517,Count
2019,Sullivan Metro,Region,Tramadol,23931,Count
2019,Sullivan Metro,Region,All Benzodiazepines,15346,Patients
2019,Sullivan Metro,Region,Alprazolam,5669,Patients
2019,Sullivan Metro,Region,Clonazepam,3466,Patients
2019,Sullivan Metro,Region,Diazepam,2301,Patients
2019,Sullivan Metro,Region,Lorazepam,4173,Patients
2019,Sullivan Metro,Region,All Opioids for Pain,35977,Patients
2019,Sullivan Metro,Region,Hydrocodone,21426,Patients
2019,Sullivan Metro,Region,Oxycodone,12339,Patients
2019,Sullivan Metro,Region,Tramadol,6844,Patients
2019,Sullivan Metro,Region,All Benzodiazepines,647,Rate
2019,Sullivan Metro,Region,Alprazolam,235,Rate
2019,Sullivan Metro,Region,Clonazepam,204,Rate
2019,Sullivan Metro,Region,Diazepam,65,Rate
2019,Sullivan Metro,Region,Lorazepam,115,Rate
2019,Sullivan Metro,Region,All Opioids for Pain,986,Rate
2019,Sullivan Metro,Region,Hydrocodone,407,Rate
2019,Sullivan Metro,Region,Oxycodone,332,Rate
2019,Sullivan Metro,Region,Tramadol,151,Rate
2019,Sumner,County,All Benzodiazepines,81902,Count
2019,Sumner,County,Alprazolam,32617,Count
2019,Sumner,County,Clonazepam,18873,Count
2019,Sumner,County,Diazepam,10252,Count
2019,Sumner,County,Lorazepam,13683,Count
2019,Sumner,County,All Opioids for Pain,150566,Count
2019,Sumner,County,Hydrocodone,61413,Count
2019,Sumner,County,Oxycodone,49016,Count
2019,Sumner,County,Tramadol,22588,Count
2019,Sumner,County,All Benzodiazepines,16514,Patients
2019,Sumner,County,Alprazolam,6206,Patients
2019,Sumner,County,Clonazepam,3171,Patients
2019,Sumner,County,Diazepam,3781,Patients
2019,Sumner,County,Lorazepam,3529,Patients
2019,Sumner,County,All Opioids for Pain,39665,Patients
2019,Sumner,County,Hydrocodone,23537,Patients
2019,Sumner,County,Oxycodone,12816,Patients
2019,Sumner,County,Tramadol,8246,Patients
2019,Sumner,County,All Benzodiazepines,428,Rate
2019,Sumner,County,Alprazolam,171,Rate
2019,Sumner,County,Clonazepam,99,Rate
2019,Sumner,County,Diazepam,54,Rate
2019,Sumner,County,Lorazepam,72,Rate
2019,Sumner,County,All Opioids for Pain,787,Rate
2019,Sumner,County,Hydrocodone,321,Rate
2019,Sumner,County,Oxycodone,256,Rate
2019,Sumner,County,Tramadol,118,Rate
2019,Tennessee Statewide,State,All Benzodiazepines,3126038,Count
2019,Tennessee Statewide,State,Alprazolam,1306871,Count
2019,Tennessee Statewide,State,Clonazepam,711718,Count
2019,Tennessee Statewide,State,Diazepam,359512,Count
2019,Tennessee Statewide,State,Lorazepam,532564,Count
2019,Tennessee Statewide,State,All Opioids for Pain,5528134,Count
2019,Tennessee Statewide,State,Hydrocodone,2399135,Count
2019,Tennessee Statewide,State,Oxycodone,1680989,Count
2019,Tennessee Statewide,State,Tramadol,819117,Count
2019,Tennessee Statewide,State,All Benzodiazepines,555525,Patients
2019,Tennessee Statewide,State,Alprazolam,225535,Patients
2019,Tennessee Statewide,State,Clonazepam,103510,Patients
2019,Tennessee Statewide,State,Diazepam,111627,Patients
2019,Tennessee Statewide,State,Lorazepam,121835,Patients
2019,Tennessee Statewide,State,All Opioids for Pain,1385869,Patients
2019,Tennessee Statewide,State,Hydrocodone,841394,Patients
2019,Tennessee Statewide,State,Oxycodone,430849,Patients
2019,Tennessee Statewide,State,Tramadol,280754,Patients
2019,Tennessee Statewide,State,All Benzodiazepines,458,Rate
2019,Tennessee Statewide,State,Alprazolam,191,Rate
2019,Tennessee Statewide,State,Clonazepam,104,Rate
2019,Tennessee Statewide,State,Diazepam,53,Rate
2019,Tennessee Statewide,State,Lorazepam,78,Rate
2019,Tennessee Statewide,State,All Opioids for Pain,809,Rate
2019,Tennessee Statewide,State,Hydrocodone,351,Rate
2019,Tennessee Statewide,State,Oxycodone,246,Rate
2019,Tennessee Statewide,State,Tramadol,120,Rate
2019,Tipton,County,All Benzodiazepines,30735,Count
2019,Tipton,County,Alprazolam,15533,Count
2019,Tipton,County,Clonazepam,6644,Count
2019,Tipton,County,Diazepam,2635,Count
2019,Tipton,County,Lorazepam,3916,Count
2019,Tipton,County,All Opioids for Pain,52586,Count
2019,Tipton,County,Hydrocodone,26218,Count
2019,Tipton,County,Oxycodone,14104,Count
2019,Tipton,County,Tramadol,7185,Count
2019,Tipton,County,All Benzodiazepines,5602,Patients
2019,Tipton,County,Alprazolam,2827,Patients
2019,Tipton,County,Clonazepam,1098,Patients
2019,Tipton,County,Diazepam,775,Patients
2019,Tipton,County,Lorazepam,962,Patients
2019,Tipton,County,All Opioids for Pain,14417,Patients
2019,Tipton,County,Hydrocodone,9520,Patients
2019,Tipton,County,Oxycodone,4188,Patients
2019,Tipton,County,Tramadol,2715,Patients
2019,Tipton,County,All Benzodiazepines,499,Rate
2019,Tipton,County,Alprazolam,252,Rate
2019,Tipton,County,Clonazepam,108,Rate
2019,Tipton,County,Diazepam,43,Rate
2019,Tipton,County,Lorazepam,64,Rate
2019,Tipton,County,All Opioids for Pain,854,Rate
2019,Tipton,County,Hydrocodone,426,Rate
2019,Tipton,County,Oxycodone,229,Rate
2019,Tipton,County,Tramadol,117,Rate
2019,Trousdale,County,All Benzodiazepines,5220,Count
2019,Trousdale,County,Alprazolam,2630,Count
2019,Trousdale,County,Clonazepam,853,Count
2019,Trousdale,County,Diazepam,650,Count
2019,Trousdale,County,Lorazepam,824,Count
2019,Trousdale,County,All Opioids for Pain,10375,Count
2019,Trousdale,County,Hydrocodone,4850,Count
2019,Trousdale,County,Oxycodone,3703,Count
2019,Trousdale,County,Tramadol,1069,Count
2019,Trousdale,County,All Benzodiazepines,906,Patients
2019,Trousdale,County,Alprazolam,426,Patients
2019,Trousdale,County,Clonazepam,132,Patients
2019,Trousdale,County,Diazepam,188,Patients
2019,Trousdale,County,Lorazepam,170,Patients
2019,Trousdale,County,All Opioids for Pain,2259,Patients
2019,Trousdale,County,Hydrocodone,1393,Patients
2019,Trousdale,County,Oxycodone,776,Patients
2019,Trousdale,County,Tramadol,360,Patients
2019,Trousdale,County,All Benzodiazepines,462,Rate
2019,Trousdale,County,Alprazolam,233,Rate
2019,Trousdale,County,Clonazepam,76,Rate
2019,Trousdale,County,Diazepam,58,Rate
2019,Trousdale,County,Lorazepam,73,Rate
2019,Trousdale,County,All Opioids for Pain,919,Rate
2019,Trousdale,County,Hydrocodone,430,Rate
2019,Trousdale,County,Oxycodone,328,Rate
2019,Trousdale,County,Tramadol,95,Rate
2019,Unicoi,County,All Benzodiazepines,17111,Count
2019,Unicoi,County,Alprazolam,5858,Count
2019,Unicoi,County,Clonazepam,5018,Count
2019,Unicoi,County,Diazepam,2324,Count
2019,Unicoi,County,Lorazepam,3077,Count
2019,Unicoi,County,All Opioids for Pain,24563,Count
2019,Unicoi,County,Hydrocodone,10963,Count
2019,Unicoi,County,Oxycodone,6731,Count
2019,Unicoi,County,Tramadol,4711,Count
2019,Unicoi,County,All Benzodiazepines,2291,Patients
2019,Unicoi,County,Alprazolam,818,Patients
2019,Unicoi,County,Clonazepam,572,Patients
2019,Unicoi,County,Diazepam,400,Patients
2019,Unicoi,County,Lorazepam,570,Patients
2019,Unicoi,County,All Opioids for Pain,4601,Patients
2019,Unicoi,County,Hydrocodone,2617,Patients
2019,Unicoi,County,Oxycodone,1481,Patients
2019,Unicoi,County,Tramadol,1162,Patients
2019,Unicoi,County,All Benzodiazepines,958,Rate
2019,Unicoi,County,Alprazolam,328,Rate
2019,Unicoi,County,Clonazepam,281,Rate
2019,Unicoi,County,Diazepam,130,Rate
2019,Unicoi,County,Lorazepam,172,Rate
2019,Unicoi,County,All Opioids for Pain,1375,Rate
2019,Unicoi,County,Hydrocodone,614,Rate
2019,Unicoi,County,Oxycodone,377,Rate
2019,Unicoi,County,Tramadol,264,Rate
2019,Union,County,All Benzodiazepines,10112,Count
2019,Union,County,Alprazolam,4629,Count
2019,Union,County,Clonazepam,1960,Count
2019,Union,County,Diazepam,1259,Count
2019,Union,County,Lorazepam,1586,Count
2019,Union,County,All Opioids for Pain,20918,Count
2019,Union,County,Hydrocodone,8116,Count
2019,Union,County,Oxycodone,6825,Count
2019,Union,County,Tramadol,2977,Count
2019,Union,County,All Benzodiazepines,1679,Patients
2019,Union,County,Alprazolam,680,Patients
2019,Union,County,Clonazepam,301,Patients
2019,Union,County,Diazepam,310,Patients
2019,Union,County,Lorazepam,362,Patients
2019,Union,County,All Opioids for Pain,4539,Patients
2019,Union,County,Hydrocodone,2716,Patients
2019,Union,County,Oxycodone,1315,Patients
2019,Union,County,Tramadol,946,Patients
2019,Union,County,All Benzodiazepines,506,Rate
2019,Union,County,Alprazolam,232,Rate
2019,Union,County,Clonazepam,98,Rate
2019,Union,County,Diazepam,63,Rate
2019,Union,County,Lorazepam,79,Rate
2019,Union,County,All Opioids for Pain,1048,Rate
2019,Union,County,Hydrocodone,406,Rate
2019,Union,County,Oxycodone,342,Rate
2019,Union,County,Tramadol,149,Rate
2019,Upper Cumberland,Region,All Benzodiazepines,195773,Count
2019,Upper Cumberland,Region,Alprazolam,76575,Count
2019,Upper Cumberland,Region,Clonazepam,44460,Count
2019,Upper Cumberland,Region,Diazepam,26268,Count
2019,Upper Cumberland,Region,Lorazepam,36070,Count
2019,Upper Cumberland,Region,All Opioids for Pain,383732,Count
2019,Upper Cumberland,Region,Hydrocodone,146641,Count
2019,Upper Cumberland,Region,Oxycodone,146914,Count
2019,Upper Cumberland,Region,Tramadol,43735,Count
2019,Upper Cumberland,Region,All Benzodiazepines,32413,Patients
2019,Upper Cumberland,Region,Alprazolam,11729,Patients
2019,Upper Cumberland,Region,Clonazepam,6475,Patients
2019,Upper Cumberland,Region,Diazepam,7107,Patients
2019,Upper Cumberland,Region,Lorazepam,7627,Patients
2019,Upper Cumberland,Region,All Opioids for Pain,80136,Patients
2019,Upper Cumberland,Region,Hydrocodone,46183,Patients
2019,Upper Cumberland,Region,Oxycodone,30030,Patients
2019,Upper Cumberland,Region,Tramadol,13728,Patients
2019,Upper Cumberland,Region,All Benzodiazepines,543,Rate
2019,Upper Cumberland,Region,Alprazolam,213,Rate
2019,Upper Cumberland,Region,Clonazepam,123,Rate
2019,Upper Cumberland,Region,Diazepam,73,Rate
2019,Upper Cumberland,Region,Lorazepam,100,Rate
2019,Upper Cumberland,Region,All Opioids for Pain,1065,Rate
2019,Upper Cumberland,Region,Hydrocodone,407,Rate
2019,Upper Cumberland,Region,Oxycodone,408,Rate
2019,Upper Cumberland,Region,Tramadol,121,Rate
2019,Van Buren,County,All Benzodiazepines,4404,Count
2019,Van Buren,County,Alprazolam,1461,Count
2019,Van Buren,County,Clonazepam,827,Count
2019,Van Buren,County,Diazepam,700,Count
2019,Van Buren,County,Lorazepam,1227,Count
2019,Van Buren,County,All Opioids for Pain,6310,Count
2019,Van Buren,County,Hydrocodone,2924,Count
2019,Van Buren,County,Oxycodone,1774,Count
2019,Van Buren,County,Tramadol,794,Count
2019,Van Buren,County,All Benzodiazepines,653,Patients
2019,Van Buren,County,Alprazolam,225,Patients
2019,Van Buren,County,Clonazepam,110,Patients
2019,Van Buren,County,Diazepam,152,Patients
2019,Van Buren,County,Lorazepam,186,Patients
2019,Van Buren,County,All Opioids for Pain,1397,Patients
2019,Van Buren,County,Hydrocodone,853,Patients
2019,Van Buren,County,Oxycodone,419,Patients
2019,Van Buren,County,Tramadol,239,Patients
2019,Van Buren,County,All Benzodiazepines,752,Rate
2019,Van Buren,County,Alprazolam,250,Rate
2019,Van Buren,County,Clonazepam,141,Rate
2019,Van Buren,County,Diazepam,120,Rate
2019,Van Buren,County,Lorazepam,210,Rate
2019,Van Buren,County,All Opioids for Pain,1078,Rate
2019,Van Buren,County,Hydrocodone,499,Rate
2019,Van Buren,County,Oxycodone,303,Rate
2019,Van Buren,County,Tramadol,136,Rate
2019,Warren,County,All Benzodiazepines,27751,Count
2019,Warren,County,Alprazolam,12110,Count
2019,Warren,County,Clonazepam,4962,Count
2019,Warren,County,Diazepam,3504,Count
2019,Warren,County,Lorazepam,5393,Count
2019,Warren,County,All Opioids for Pain,47937,Count
2019,Warren,County,Hydrocodone,22575,Count
2019,Warren,County,Oxycodone,14548,Count
2019,Warren,County,Tramadol,5394,Count
2019,Warren,County,All Benzodiazepines,4488,Patients
2019,Warren,County,Alprazolam,1795,Patients
2019,Warren,County,Clonazepam,725,Patients
2019,Warren,County,Diazepam,923,Patients
2019,Warren,County,Lorazepam,1100,Patients
2019,Warren,County,All Opioids for Pain,9672,Patients
2019,Warren,County,Hydrocodone,6067,Patients
2019,Warren,County,Oxycodone,3228,Patients
2019,Warren,County,Tramadol,1543,Patients
2019,Warren,County,All Benzodiazepines,672,Rate
2019,Warren,County,Alprazolam,293,Rate
2019,Warren,County,Clonazepam,120,Rate
2019,Warren,County,Diazepam,85,Rate
2019,Warren,County,Lorazepam,131,Rate
2019,Warren,County,All Opioids for Pain,1161,Rate
2019,Warren,County,Hydrocodone,547,Rate
2019,Warren,County,Oxycodone,352,Rate
2019,Warren,County,Tramadol,131,Rate
2019,Washington,County,All Benzodiazepines,83043,Count
2019,Washington,County,Alprazolam,29549,Count
2019,Washington,County,Clonazepam,27583,Count
2019,Washington,County,Diazepam,9224,Count
2019,Washington,County,Lorazepam,12682,Count
2019,Washington,County,All Opioids for Pain,115001,Count
2019,Washington,County,Hydrocodone,47550,Count
2019,Washington,County,Oxycodone,34798,Count
2019,Washington,County,Tramadol,20858,Count
2019,Washington,County,All Benzodiazepines,12646,Patients
2019,Washington,County,Alprazolam,4965,Patients
2019,Washington,County,Clonazepam,3026,Patients
2019,Washington,County,Diazepam,2188,Patients
2019,Washington,County,Lorazepam,2757,Patients
2019,Washington,County,All Opioids for Pain,26670,Patients
2019,Washington,County,Hydrocodone,14892,Patients
2019,Washington,County,Oxycodone,9160,Patients
2019,Washington,County,Tramadol,5627,Patients
2019,Washington,County,All Benzodiazepines,642,Rate
2019,Washington,County,Alprazolam,228,Rate
2019,Washington,County,Clonazepam,213,Rate
2019,Washington,County,Diazepam,71,Rate
2019,Washington,County,Lorazepam,98,Rate
2019,Washington,County,All Opioids for Pain,889,Rate
2019,Washington,County,Hydrocodone,368,Rate
2019,Washington,County,Oxycodone,269,Rate
2019,Washington,County,Tramadol,161,Rate
2019,Wayne,County,All Benzodiazepines,11898,Count
2019,Wayne,County,Alprazolam,4419,Count
2019,Wayne,County,Clonazepam,2143,Count
2019,Wayne,County,Diazepam,1543,Count
2019,Wayne,County,Lorazepam,2597,Count
2019,Wayne,County,All Opioids for Pain,22554,Count
2019,Wayne,County,Hydrocodone,12226,Count
2019,Wayne,County,Oxycodone,5651,Count
2019,Wayne,County,Tramadol,2770,Count
2019,Wayne,County,All Benzodiazepines,1744,Patients
2019,Wayne,County,Alprazolam,600,Patients
2019,Wayne,County,Clonazepam,270,Patients
2019,Wayne,County,Diazepam,345,Patients
2019,Wayne,County,Lorazepam,513,Patients
2019,Wayne,County,All Opioids for Pain,3861,Patients
2019,Wayne,County,Hydrocodone,2502,Patients
2019,Wayne,County,Oxycodone,1053,Patients
2019,Wayne,County,Tramadol,712,Patients
2019,Wayne,County,All Benzodiazepines,714,Rate
2019,Wayne,County,Alprazolam,265,Rate
2019,Wayne,County,Clonazepam,129,Rate
2019,Wayne,County,Diazepam,93,Rate
2019,Wayne,County,Lorazepam,156,Rate
2019,Wayne,County,All Opioids for Pain,1353,Rate
2019,Wayne,County,Hydrocodone,734,Rate
2019,Wayne,County,Oxycodone,339,Rate
2019,Wayne,County,Tramadol,166,Rate
2019,Weakley,County,All Benzodiazepines,20123,Count
2019,Weakley,County,Alprazolam,8523,Count
2019,Weakley,County,Clonazepam,3552,Count
2019,Weakley,County,Diazepam,2081,Count
2019,Weakley,County,Lorazepam,4461,Count
2019,Weakley,County,All Opioids for Pain,35645,Count
2019,Weakley,County,Hydrocodone,19238,Count
2019,Weakley,County,Oxycodone,8000,Count
2019,Weakley,County,Tramadol,4729,Count
2019,Weakley,County,All Benzodiazepines,3465,Patients
2019,Weakley,County,Alprazolam,1524,Patients
2019,Weakley,County,Clonazepam,606,Patients
2019,Weakley,County,Diazepam,555,Patients
2019,Weakley,County,Lorazepam,877,Patients
2019,Weakley,County,All Opioids for Pain,7474,Patients
2019,Weakley,County,Hydrocodone,4844,Patients
2019,Weakley,County,Oxycodone,1937,Patients
2019,Weakley,County,Tramadol,1472,Patients
2019,Weakley,County,All Benzodiazepines,604,Rate
2019,Weakley,County,Alprazolam,256,Rate
2019,Weakley,County,Clonazepam,107,Rate
2019,Weakley,County,Diazepam,62,Rate
2019,Weakley,County,Lorazepam,134,Rate
2019,Weakley,County,All Opioids for Pain,1069,Rate
2019,Weakley,County,Hydrocodone,577,Rate
2019,Weakley,County,Oxycodone,240,Rate
2019,Weakley,County,Tramadol,142,Rate
2019,West Tennessee,Region,All Benzodiazepines,347506,Count
2019,West Tennessee,Region,Alprazolam,177459,Count
2019,West Tennessee,Region,Clonazepam,60598,Count
2019,West Tennessee,Region,Diazepam,29697,Count
2019,West Tennessee,Region,Lorazepam,55327,Count
2019,West Tennessee,Region,All Opioids for Pain,570879,Count
2019,West Tennessee,Region,Hydrocodone,300349,Count
2019,West Tennessee,Region,Oxycodone,126932,Count
2019,West Tennessee,Region,Tramadol,85846,Count
2019,West Tennessee,Region,All Benzodiazepines,57711,Patients
2019,West Tennessee,Region,Alprazolam,29915,Patients
2019,West Tennessee,Region,Clonazepam,9632,Patients
2019,West Tennessee,Region,Diazepam,8149,Patients
2019,West Tennessee,Region,Lorazepam,10837,Patients
2019,West Tennessee,Region,All Opioids for Pain,131378,Patients
2019,West Tennessee,Region,Hydrocodone,86487,Patients
2019,West Tennessee,Region,Oxycodone,32999,Patients
2019,West Tennessee,Region,Tramadol,27526,Patients
2019,West Tennessee,Region,All Benzodiazepines,660,Rate
2019,West Tennessee,Region,Alprazolam,337,Rate
2019,West Tennessee,Region,Clonazepam,115,Rate
2019,West Tennessee,Region,Diazepam,56,Rate
2019,West Tennessee,Region,Lorazepam,105,Rate
2019,West Tennessee,Region,All Opioids for Pain,1085,Rate
2019,West Tennessee,Region,Hydrocodone,571,Rate
2019,West Tennessee,Region,Oxycodone,241,Rate
2019,West Tennessee,Region,Tramadol,163,Rate
2019,White,County,All Benzodiazepines,13290,Count
2019,White,County,Alprazolam,4857,Count
2019,White,County,Clonazepam,2847,Count
2019,White,County,Diazepam,2065,Count
2019,White,County,Lorazepam,2746,Count
2019,White,County,All Opioids for Pain,27822,Count
2019,White,County,Hydrocodone,10891,Count
2019,White,County,Oxycodone,10100,Count
2019,White,County,Tramadol,3455,Count
2019,White,County,All Benzodiazepines,2340,Patients
2019,White,County,Alprazolam,731,Patients
2019,White,County,Clonazepam,443,Patients
